code_stock_12,code_stock_5,company_name_English,code_company_4,company_name,stock_name,stock_persian_30,code_company_12,market,code_tablo,code_sector,name_sector,code_subsector,name_subsector,stock_code_TSETMC,stock_name_2,trade_purpose,CEO,address,phone_number,FAX,offic_address,shareholder_affairs_address,website,email,auditor,capital,year,financial_manager,shenaseh_meli
IRO1TKIN0001,TKIN1,Techinco,TKIN,كنترل‌خوردگي‌تكين‌كو,رتكو,كنترل‌خوردگي‌تكين‌كو,IRO1TKIN0000,بازار دوم بورس,5,74,خدمات فني و مهندسي,7422,آزمايش و تحليل فني,3823243780502959,رتكو,أ‌-	انجام بازرسی فنی دستگاهها وماشین آلات، تشخیص عیوب وعلل بروز آنها وارائه روشهای اجرائی واصلاحی ب‌-	انجام بازرسی فنی ونظارت درکلیه مراحل اجرای پروژه های صنعتی وصدور گواهینامه های بازرسی مربوطه از مرحله خرید ماشین آلات تامراحل تکمیلی و نصب ت‌-	ارائه روشهای پیشگیری از خوردگی و نظارت بر کیفیت و نحوه اجراء ث‌-	نظارت بر اجرا ی صحیح عملیات ساختمانی و بازرسی های مربوطه اعم از سیویل و تاسیسات,محمدعلي جبرئيلي,---,88741027-29-021,88741040-021,تهران- خیابان مطهری- خیابان کوه نور- پلاک18,تهران- خیابان مطهری- خیابان کوه نور- پلاک18- طبقه اول واحد5,WWW.TECHINCO.NET,,موسسه حسابرسی و خدمات مدیریت آزموده کاران,200000,12/29,رضا یوسفی سوته,10101477062
IRO7PSMP0001,PSMP1,Meyar Sanat,PSMP,سرمايه گذاري معيار صنعت پارس,معيار - مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,سرمايه گذاري معيار صنعت پارس,IRO7PSMP0002,بازار پايه زرد فرابورس,7,56,سرمايه گذاريها,5699,ساير واسطه هاي مالي,50580753680043015,معيار,سرمایه گذاری در سهام شرکتها به منظور کسب انتفاع سود,سميرا عرفانيان آسيائي,,02182175101,02188505549,تهران خیابان قائم مقام فراهانی کوچه 10 پلاک 24,تهران خیابان قائم مقام فراهانی کوچه 10 پلاک 24,www.imspars.com,info@imspars.com,رهیافت و همکاران,50000,06/31,ساناز احمدی دیگسرا,10103044460
IRTKKIAN0001,KIAN1,Kian Gold ETF,KIAN,صندوق سكه طلاي كيان,گوهر,صندوق سكه طلاي كيان,IRTKKIAN0009,بورس کالا,4,68,صندوق سرمايه گذاري قابل معامله,6811,صندوق سرمايه گذاري در سهام,12390706505809150,گوهر,سرمایه گذاری در اوراق بهادار مبتنی بر سکه طلا,مونا حاجي علي اصغر,تهران، میدان آرژانتین-خیابان الوند-پلاک19-طبقه چهارم,021-47180171,021-47180414,تهران، میدان آرژانتین-خیابان الوند-پلاک19-طبقه چهارم,تهران، میدان آرژانتین-خیابان الوند-پلاک19-طبقه چهارم,www.kianfunds3.com,m.mohebi@kian.capital,موسسه حسابرسی بیات رایان,1000000,12/29,مریم محبی,14007236172
IRO1KCHI0001,KCHI1,Iran China Clay,KCHI,صنايع‌خاك‌چيني‌ايران‌,كخاك,صنايع‌خاك‌چيني‌ايران‌,IRO1KCHI0007,بازار دوم بورس,5,54,ساير محصولات كاني غيرفلزي,5499,توليد ساير محصولات معدني غيرفلزي,16405556680571453,كخاك,فرآوری وتغلیظ انواع کائولن,سليمان نوروزي,آذربایجانشرقی- شهرستان مرند- کیلومتر5 جاده مرندجلفا,021-22018107,021-22010630,تبریز - خیابان آزادی - نرسیده به چهارراه ابوریحان - خیابان حج - ساختمان 41 -طبقه دوم,تبریز - خیابان آزادی - نرسیده به چهارراه ابوریحان - خیابان حج - ساختمان 41 -طبقه دوم,www.icckaolin.com,info@icckaolin.com,موسسه حسابرسی ارکان سیستم,1500000,12/29,توفیق زرده,10101038610
IRO7IEIP0001,IEIP1,Iran Ind.Eng.Insp.,IEIP,بازرسي مهندسي و صنعتي ايران,خبازرس - قانون احکام دائمی برنامه های توسعه کشور,بازرسي مهندسي و صنعتي ايران,IRO7IEIP0003,بازار پايه زرد فرابورس,7,71,فعاليت مهندسي، تجزيه، تحليل و آزمايش فني,7120,تجزيه و تحليل و آزمايش فني,19310456400689867,خبازرس,"موضوع شرکت عبارت است از: ارائه خدمات بازرسی قبل از حمل کالا، سورویانس ، خدمات بازرسی مهندسی حین ساخت ماشین آلات و تجهیزات صنعتی ،خدمات توسعه تکنولوژی ، خدمات مدیریت کیفیت و استاندارد,خدمات مهندسی ارتقاء کیفیت و بهبود کیفیت محصول،محیط زیست و هر گونه خدمات مرتبط با امور کیفیت در صنعت,ساختمان و خدمات . بررسی و مطابقت کیفی وکمی مواد اولیه ، کالیبراسیون مخازن، محموله های نفتی و مهندسی اچ اس ایی",احسان خاتمي,ندارد,88778892,88772300,تهران - خیابان ولیعصر - بالاتر از خیابان ظفر - بلوار اسفندیار - شماره 54,تهران - خیابان ولیعصر - بالاتر از خیابان ظفر - بلوار اسفندیار - شماره 54 - طبقه سوم - امورمالی و اقتصادی,www.iei-co.com,info@iei-co.com,موسسه حسابرسی بهراد مشار,15000,06/31,بیژن جواهری,10102360780
IRO7SHEP0001,SHEP1,Rangin,SHEP,شيميايي رنگين,شرنگي - لغو پذیرش شده,شيميايي رنگين,IRO7SHEP0002,بازار پايه زرد فرابورس,7,44,محصولات شيميايي,4422,توليد رنگ، بتونه، جوهر,40025799067544201,شرنگي,تولید رنگهای تزیینی ، صنعتی ، پودری و اتومبیلی,غلامعلي خورسندي لالوي,کیلومتر 10 جاده مخصوص کرج جنب داروسازی رازک خیابان رنگین,44503800,44525524,کیلومتر 10 جاده مخصوص کرج جنب داروسازی رازک خیابان رنگین,کیلومتر 10 جاده مخصوص کرج جنب داروسازی رازک خیابان رنگین,ranguin@ranguin.co.ir,ranguin@ranguin.co.ir,موسسه حسابرسی فریوران راهبرد,100000,12/29,محمدرضا انوری آذر,10100409413
IRO1DSIN0001,DSIN1,Sina Darou Lab.,DSIN,داروسازي‌ سينا,دسينا,داروسازي‌ سينا,IRO1DSIN0000,بازار دوم بورس,5,43,مواد و محصولات دارويي,4323,توليد داروهاي شيميايي و گياهي,11432067920374603,دسينا,موضوعات اصلی : ساخت و توزیع و فروش کلیه مواد و محصولات شیمیائی داروئی ، بهداشتی ، ظروف و غیره ، انجام کلیه امور بازرگانی ،واردات و صادرات و فروش و توزیع مواد و محصولات داروئی . موضوعات فرعی : واردات، تولید، فروش و توزیع ملزومات، لوازم و تجهیزات پزشکی و غیره. سرمایه گذاری و یا مشارکت در واحدهای جدید و یا موجود .,مسعود احمدزاده راجي,کیلو متر 15 جاده مخصوص کرج بلوار 52 خیابان شهید گمنام,44194521-3,021-44196603,فاقد دفتر مرکزی,کیلو متر 15 جاده مخصوص کرج بلوار 52 خیابان شهید گمنام,www.sinadarou.com,info@sinadarou.com,حسابرسی وخدمات مالی ومدیریت ایران مشهود,800000,12/29,سیدعلی جلال موسوی,10100450900
IRO1PRKT0001,PRKT1,Behpardakht Mellat,PRKT,به پرداخت ملت,پرداخت,به پرداخت ملت,IRO1PRKT0007,بازار دوم بورس,5,72,رايانه و فعاليت‌هاي وابسته به آن,7220,مشاوره و تهيه نرم افزار,59607545337891226,پرداخت,ارائه پشتیبانی کلیه خدمات ارائه کنندگان خدمات پرداخت (psp) اعم از موارد سخت افزاری و نرم افزاری و شبکه و تعمیر و نگهداری پشتیبانی و سابر اموری که با موضوع فوق مرتبط می باشد.,محمدرضا نمازي,تهران خیابان شهید کلاهدوز( دولت سابق) خیابان دیباجی جنوبی روبروی پارک ارغوان کوچه مژگان پلاک 2,02127312468,02122770975,02127312468,تهران خیابان شهید کلاهدوز( دولت سابق) خیابان دیباجی جنوبی روبروی پارک ارغوان کوچه مژگان پلاک2,www.behpardakht.com,ceo@behpardakht.com,موسسه حسابرسی هوشیار ممیز,3000000,12/29,مهشید حاتمی,10102952412
IRO1BVMA0001,BVMA1,Bime Ma Co.,BVMA,بيمه ما,ما,بيمه ما,IRO1BVMA0006,بازار اول (تابلوي فرعي) بورس,3,66,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,6603,بيمه غيرزندگي,29860265627578401,ما,*انجام عملیات بیمه‌ای مستقیم در انواع رشته‌های بیمه‌ی مختلط *تحصیل پوشش بیمه‌های اتکایی از داخل یا خارج از کشور در رابطه با بیمه‌نامه‌های صادره در چارچوب ضوابط بیمه‌ی مرکزی ج.ا.ایران *سرمایه‌گذاری از محل سرمایه، ذخایر و اندوخته‌های فنی و قانونی در چارچوب ضوابط مصوب شورای عالی بیمه.,حجت بهاري فر,,0218690,02188192706,تهران - میدان ونک - خیابان ونک - پلاک 9,تهران - میدان ونک - خیابان ونک - پلاک 9 - طبقه 3,www.bimehma.com,info@bimehma.com,موسسه حسابرسی و خدمات مالی فاطر,4000000,12/29,وحید وثوق,10320591652
IRO1KHOC0001,KHOC1,Khoozestan CE.,KHOC,سيمان خوزستان,سخوز,سيمان خوزستان,IRO1KHOC0009,بازار اول (تابلوي فرعي) بورس,3,53,سيمان، آهك و گچ,5394,توليد سيمان، آهك و گچ,41974758296041288,سخوز,تولید سیمان,محمد حاج نايب,خوزستان .کیلومتر 22رامهرمز -هفتکل . دشت دنا,06143583001,06143583311,خوزستان .کیلومتر 22رامهرمز -هفتکل . دشت دنا,خوزستان .اهواز - خیابان سقراط شرقی - پلاک 29,WWW.KHCCO.COM,INFO@KHCCO.COM,سازمان حسابرسی,1400000,12/29,مهدی طالبی,10420082717
IRT3MAOF0001,MAOF1,Aseman Omid ETF,MAOF,صندوق س.مشترك آسمان اميد,آساميد,صندوق س.مشترك آسمان اميد -د,IRT3MAOF0008,بازار ابزارهاي نوين مالي فرابورس,4,68,صندوق سرمايه گذاري قابل معامله,6812,صندوق سرمايه گذاري در اوراق با درآمدثابت,24869832924911721,آساميد,سایر واسطه گری های پولی و مالی,مسعود سلطان‌زالي بگلو,,021-41793000,021-41793000,تهران خیابان خالد اسلامبولی خیابان هفتم (بهمن کشاورز) پلاک 13طبقه هشتم,تهران خیابان خالد اسلامبولی خیابان هفتم (بهمن کشاورز) پلاک 13طبقه هشتم,https://asamidfund.ir/,asemanomid926@gmail.com,موسسه حسابرسی هوشیار ممیز,1000000,08/30,زینب شجاع,14008012265
IRO1GTSH0001,GTSH1,Goltash,GTSH,گلتاش‌,شگل,گلتاش‌,IRO1GTSH0002,بازار اول (تابلوي فرعي) بورس,3,44,محصولات شيميايي,4424,توليد شوينده ها، عطر و محصولات آرايشي,44153164692325703,شگل,تولید و تهیه انواع مواد اولیه و محصولات شوینده پاک کننده بهداشتی و آرایشی و مواد صنعتی مرتبط انجام کلیه امور خدمات بازرگانی مربوطه سرمایه گذاری در سایر شرکتها و ایجاد شرکتهای جدید انجام امور مربوط به تامین مالی,توفيق افشارنژاد,اصفهان - جاده اصفهان مبارکه - شهرک صنعتی مبارکه - فاز اول - خیابان 7- شرکت گلتاش,03152373086,03152373443,تهران -کیلو متر8بزرگراه فتح -شرکت بسته بندی ایران -ساختمان اداری -طبقه دوم,تهران خیابان نلسون ماندلا خیابان شهید دستگردی غربی نرسیده به خیابان ولیعصر(عج ) پلاک 374شرکت مدیریت صنعت شوینده,www.goltash.com,info@goltash.com,سازمان حسابرسی,1000,09/30,کوروش عبدلی,10260244573
IRO7STNP0001,STNP1,Golestan Petro.,STNP,پتروشيمي گلستان,شستان - قانون احکام دائمی برنامه های توسعه کشور/عدم اظهارنظر,پتروشيمي گلستان,IRO7STNP0007,بازار پايه نارنجي فرابورس,7,44,محصولات شيميايي,4411,توليد مواد شيميايي پايه به جز كود,3173544097113770,شستان,فعالیت اصلی شرکت :  موضوع فعالیت شرکت عبارتست از احداث،راه اندازی و بهره برداری کارخانجات صنعتی به منظور تولید،بازاریابی،فروش،صدورمحصولات پتروشیمی و پتروشیمیایی و فرآورده های فرعی و مشتقات ذیربط آنها و انجام کلیه فعالیتهای تولیدی و صنعتی ،بازرگانی ،فنی و مهندسی و بازرگانی که بطور مستقیم و یا غیر مستقیم مربوط به عملیات مذکور میباشد با رعایت قوانین و مقررات مربوطه,اردشير حسامي,استان گلستان- گرگان _ شهرستان آق قلا- سه راهی گمیشان- نرسیده به مرز اینچه برون,01732538042,01732538043,استان گلستان- گرگان- بلوار ناهار خوارن – عدالت 95- ساختمان دوم سمت راست,استان گلستان- گرگان- بلوار ناهار خوارن – عدالت 95- ساختمان دوم سمت راست,www.gipciran.ir,info@gipciran.ir,موسسه حسابرسی کاربرد تحقیق,473000,12/29,محمد برزین,10700144582
